gameid;gametitle;gamerelease;compname;charname
13328;Wii Sports;2006-11-19;Nintendo EAD;Abby
13328;Wii Sports;2006-11-19;Nintendo EAD;Lucía
13328;Wii Sports;2006-11-19;Nintendo EAD;Elisa
13328;Wii Sports;2006-11-19;Nintendo EAD;Ai
13328;Wii Sports;2006-11-19;Nintendo EAD;Shinnosuke
13328;Wii Sports;2006-11-19;Nintendo EAD;Emily
13328;Wii Sports;2006-11-19;Nintendo EAD;David
13328;Wii Sports;2006-11-19;Nintendo EAD;Daisuke
13328;Wii Sports;2006-11-19;Nintendo EAD;Chris
13328;Wii Sports;2006-11-19;Nintendo EAD;Ashley
13328;Wii Sports;2006-11-19;Nintendo EAD;Andy
13328;Wii Sports;2006-11-19;Nintendo EAD;Anna
13328;Wii Sports;2006-11-19;Nintendo EAD;Alex
13328;Wii Sports;2006-11-19;Nintendo EAD;Akira
13352;The King of Fighters: Evolution;2000-03-30;SNK;Terry Bogard
13352;The King of Fighters: Evolution;2000-03-30;SNK;Andy Bogard
13352;The King of Fighters: Evolution;2000-03-30;SNK;Robert Garcia
13352;The King of Fighters: Evolution;2000-03-30;SNK;Blue Mary
13352;The King of Fighters: Evolution;2000-03-30;SNK;Mai Shiranui
13352;The King of Fighters: Evolution;2000-03-30;SNK;Kyo Kusanagi
13352;The King of Fighters: Evolution;2000-03-30;SNK;Kim Kaphwan
13352;The King of Fighters: Evolution;2000-03-30;SNK;K'
13352;The King of Fighters: Evolution;2000-03-30;SNK;Joe Higashi
13352;The King of Fighters: Evolution;2000-03-30;SNK;Fio Germi
13352;The King of Fighters: Evolution;2000-03-30;SNK;Iori Yagami
13352;The King of Fighters: Evolution;2000-03-30;SNK;Ralf Jones
13352;The King of Fighters: Evolution;2000-03-30;SNK;Clark Steel
13352;The King of Fighters: Evolution;2000-03-30;SNK;Maxima
13352;The King of Fighters: Evolution;2000-03-30;SNK;Kasumi Todoh
13352;The King of Fighters: Evolution;2000-03-30;SNK;Sie Kensou
13352;The King of Fighters: Evolution;2000-03-30;SNK;Takuma Sakazaki
13352;The King of Fighters: Evolution;2000-03-30;SNK;Benimaru Nikaido
13352;The King of Fighters: Evolution;2000-03-30;SNK;Leona Heidern
13352;The King of Fighters: Evolution;2000-03-30;SNK;Ryuji Yamazaki
13352;The King of Fighters: Evolution;2000-03-30;SNK;Ryo Sakazaki
13352;The King of Fighters: Evolution;2000-03-30;SNK;Yuri Sakazaki
13352;The King of Fighters: Evolution;2000-03-30;SNK;Athena Asamiya
13352;The King of Fighters: Evolution;2000-03-30;SNK;Shingo Yabuki
13352;The King of Fighters: Evolution;2000-03-30;SNK;Vanessa
13352;The King of Fighters: Evolution;2000-03-30;SNK;Whip
13352;The King of Fighters: Evolution;2000-03-30;SNK;Goro Daimon
13352;The King of Fighters: Evolution;2000-03-30;SNK;Chin Gentsai
13352;The King of Fighters: Evolution;2000-03-30;SNK;Chizuru Kagura
13352;The King of Fighters: Evolution;2000-03-30;SNK;Chang Koehan
13352;The King of Fighters: Evolution;2000-03-30;SNK;Choi Bounge
13352;The King of Fighters: Evolution;2000-03-30;SNK;Billy Kane
13352;The King of Fighters: Evolution;2000-03-30;SNK;Krizalid
13352;The King of Fighters: Evolution;2000-03-30;SNK;King
13352;The King of Fighters: Evolution;2000-03-30;SNK;Jhun Hoon
13352;The King of Fighters: Evolution;2000-03-30;SNK;Bao
13352;The King of Fighters: Evolution;2000-03-30;SNK;Seth
13352;The King of Fighters: Evolution;2000-03-30;SNK;Li Xiangfei
13352;The King of Fighters: Evolution;2000-03-30;SNK;Gai Tendo
13352;The King of Fighters: Evolution;2000-03-30;SNK;Alfred Airhawk
13352;The King of Fighters: Evolution;2000-03-30;SNK;Kyo-2
13352;The King of Fighters: Evolution;2000-03-30;SNK;Kyo-1
13352;The King of Fighters: Evolution;2000-03-30;SNK;Syo Kirishima
13463;Real Bout Fatal Fury Special;1997-02-28;SNK;Wolfgang Krauser
13463;Real Bout Fatal Fury Special;1997-02-28;SNK;Terry Bogard
13463;Real Bout Fatal Fury Special;1997-02-28;SNK;Andy Bogard
13463;Real Bout Fatal Fury Special;1997-02-28;SNK;Blue Mary
13463;Real Bout Fatal Fury Special;1997-02-28;SNK;Mai Shiranui
13463;Real Bout Fatal Fury Special;1997-02-28;SNK;Kim Kaphwan
13463;Real Bout Fatal Fury Special;1997-02-28;SNK;Joe Higashi
13463;Real Bout Fatal Fury Special;1997-02-28;SNK;Geese Howard
13463;Real Bout Fatal Fury Special;1997-02-28;SNK;Duck King
13463;Real Bout Fatal Fury Special;1997-02-28;SNK;Iori Yagami
13463;Real Bout Fatal Fury Special;1997-02-28;SNK;Ryuji Yamazaki
13463;Real Bout Fatal Fury Special;1997-02-28;SNK;Billy Kane
13463;Real Bout Fatal Fury Special;1997-02-28;SNK;Tung Fu Rue
13463;Real Bout Fatal Fury Special;1997-02-28;SNK;Jin Chonrei
13463;Real Bout Fatal Fury Special;1997-02-28;SNK;Jin Chonshu
13463;Real Bout Fatal Fury Special;1997-02-28;SNK;Cheng Sinzan
13463;Real Bout Fatal Fury Special;1997-02-28;SNK;Laurence Blood
13463;Real Bout Fatal Fury Special;1997-02-28;SNK;Sokaku Mochizuki
13463;Real Bout Fatal Fury Special;1997-02-28;SNK;Hon-Fu
13463;Real Bout Fatal Fury Special;1997-02-28;SNK;Franco Bash
13463;Real Bout Fatal Fury Special;1997-02-28;SNK;Bob Wilson
13463;Real Bout Fatal Fury Special;1997-02-28;SNK;Alfred Airhawk
13463;Real Bout Fatal Fury Special;1997-02-28;SNK;White
13463;Real Bout Fatal Fury Special;1997-02-28;Gaibrain;Wolfgang Krauser
13463;Real Bout Fatal Fury Special;1997-02-28;Gaibrain;Terry Bogard
13463;Real Bout Fatal Fury Special;1997-02-28;Gaibrain;Andy Bogard
13463;Real Bout Fatal Fury Special;1997-02-28;Gaibrain;Blue Mary
13463;Real Bout Fatal Fury Special;1997-02-28;Gaibrain;Mai Shiranui
13463;Real Bout Fatal Fury Special;1997-02-28;Gaibrain;Kim Kaphwan
13463;Real Bout Fatal Fury Special;1997-02-28;Gaibrain;Joe Higashi
13463;Real Bout Fatal Fury Special;1997-02-28;Gaibrain;Geese Howard
13463;Real Bout Fatal Fury Special;1997-02-28;Gaibrain;Duck King
13463;Real Bout Fatal Fury Special;1997-02-28;Gaibrain;Iori Yagami
13463;Real Bout Fatal Fury Special;1997-02-28;Gaibrain;Ryuji Yamazaki
13463;Real Bout Fatal Fury Special;1997-02-28;Gaibrain;Billy Kane
13463;Real Bout Fatal Fury Special;1997-02-28;Gaibrain;Tung Fu Rue
13463;Real Bout Fatal Fury Special;1997-02-28;Gaibrain;Jin Chonrei
13463;Real Bout Fatal Fury Special;1997-02-28;Gaibrain;Jin Chonshu
13463;Real Bout Fatal Fury Special;1997-02-28;Gaibrain;Cheng Sinzan
13463;Real Bout Fatal Fury Special;1997-02-28;Gaibrain;Laurence Blood
13463;Real Bout Fatal Fury Special;1997-02-28;Gaibrain;Sokaku Mochizuki
13463;Real Bout Fatal Fury Special;1997-02-28;Gaibrain;Hon-Fu
13463;Real Bout Fatal Fury Special;1997-02-28;Gaibrain;Franco Bash
13463;Real Bout Fatal Fury Special;1997-02-28;Gaibrain;Bob Wilson
13463;Real Bout Fatal Fury Special;1997-02-28;Gaibrain;Alfred Airhawk
13463;Real Bout Fatal Fury Special;1997-02-28;Gaibrain;White
13488;Alone in the Dark 2;1993-01-01;Atari SA;Edward Carnby
13488;Alone in the Dark 2;1993-01-01;Atari SA;Grace Saunders
13493;Phantasy Star IV: The End of the Millennium;1994-01-01;Overworks;Chaz Ashley
13493;Phantasy Star IV: The End of the Millennium;1994-01-01;Overworks;Rune Walsh
13493;Phantasy Star IV: The End of the Millennium;1994-01-01;Overworks;Rika
13493;Phantasy Star IV: The End of the Millennium;1994-01-01;Overworks;Wren
13493;Phantasy Star IV: The End of the Millennium;1994-01-01;Overworks;Dark Force
13493;Phantasy Star IV: The End of the Millennium;1994-01-01;Overworks;Alys Brangwin
13493;Phantasy Star IV: The End of the Millennium;1994-01-01;Overworks;Gryz
13493;Phantasy Star IV: The End of the Millennium;1994-01-01;Overworks;King Lassic
13493;Phantasy Star IV: The End of the Millennium;1994-01-01;Overworks;Raja
13493;Phantasy Star IV: The End of the Millennium;1994-01-01;Sega AM7 R&D Division;Chaz Ashley
13493;Phantasy Star IV: The End of the Millennium;1994-01-01;Sega AM7 R&D Division;Rune Walsh
13493;Phantasy Star IV: The End of the Millennium;1994-01-01;Sega AM7 R&D Division;Rika
13493;Phantasy Star IV: The End of the Millennium;1994-01-01;Sega AM7 R&D Division;Wren
13493;Phantasy Star IV: The End of the Millennium;1994-01-01;Sega AM7 R&D Division;Dark Force
13493;Phantasy Star IV: The End of the Millennium;1994-01-01;Sega AM7 R&D Division;Alys Brangwin
13493;Phantasy Star IV: The End of the Millennium;1994-01-01;Sega AM7 R&D Division;Gryz
13493;Phantasy Star IV: The End of the Millennium;1994-01-01;Sega AM7 R&D Division;King Lassic
13493;Phantasy Star IV: The End of the Millennium;1994-01-01;Sega AM7 R&D Division;Raja
13594;The Legend of Zelda: Majora's Mask;2000-04-27;Nintendo EAD;Zelda
13594;The Legend of Zelda: Majora's Mask;2000-04-27;Nintendo EAD;Link
13594;The Legend of Zelda: Majora's Mask;2000-04-27;Nintendo EAD;Skull Kid
13594;The Legend of Zelda: Majora's Mask;2000-04-27;Nintendo EAD;Tingle
13594;The Legend of Zelda: Majora's Mask;2000-04-27;Nintendo EAD;The Moon
13594;The Legend of Zelda: Majora's Mask;2000-04-27;Nintendo EAD;Odolwa
13594;The Legend of Zelda: Majora's Mask;2000-04-27;Nintendo EAD;Goht
13594;The Legend of Zelda: Majora's Mask;2000-04-27;Nintendo EAD;Gyorg
13594;The Legend of Zelda: Majora's Mask;2000-04-27;Nintendo EAD;Twinmold
13594;The Legend of Zelda: Majora's Mask;2000-04-27;Nintendo EAD;Tatl
13594;The Legend of Zelda: Majora's Mask;2000-04-27;Nintendo EAD;Happy Mask Salesman
13594;The Legend of Zelda: Majora's Mask;2000-04-27;Nintendo EAD;Tael
13594;The Legend of Zelda: Majora's Mask;2000-04-27;Nintendo EAD;Anju
13594;The Legend of Zelda: Majora's Mask;2000-04-27;Nintendo EAD;Postman
13594;The Legend of Zelda: Majora's Mask;2000-04-27;Nintendo EAD;Kafei
13594;The Legend of Zelda: Majora's Mask;2000-04-27;Nintendo EAD;Mikau
